,longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household
15051,-116.88,32.81,35.0,4.2014,143200.0,0,0,0,5.782608695652174
4399,-118.28,34.09,52.0,2.4429,228800.0,0,0,0,3.607883817427386
13585,-117.3,34.12,43.0,2.6,66900.0,1,0,0,4.734883720930233
5647,-118.29,33.74,29.0,2.1473,195300.0,0,0,1,3.853846153846154
8147,-118.1,33.83,36.0,5.3735,234400.0,0,0,0,5.681818181818182
3092,-118.47,35.64,17.0,1.3023,68500.0,1,0,0,5.26463700234192
9732,-121.69,36.81,18.0,4.5272,221000.0,0,0,0,6.1943231441048034
18906,-122.26,38.15,26.0,4.0515,121900.0,0,1,0,5.291845493562231
10882,-117.9,33.71,16.0,6.2488,252000.0,0,0,0,5.461538461538462
2103,-119.77,36.74,51.0,3.3125,70100.0,1,0,0,5.76984126984127
17025,-122.27,37.52,35.0,3.7,339700.0,0,0,1,4.4914529914529915
11912,-117.44,33.96,29.0,12.5381,112500.0,1,0,0,6.888888888888889
17643,-121.9,37.27,28.0,5.4609,263600.0,0,0,0,6.80359820089955
13292,-117.66,34.08,36.0,3.3036,141000.0,1,0,0,5.689655172413793
15623,-122.41,37.8,52.0,5.4378,500001.0,0,1,0,4.6234132581100145
13381,-117.61,34.12,17.0,4.6997,156900.0,1,0,0,5.7786391042205
8608,-118.37,33.87,13.0,3.5048,294000.0,0,0,0,4.188760806916426
12188,-117.35,33.69,11.0,3.102,111300.0,0,0,0,6.468421052631579
19699,-121.62,39.09,21.0,3.8534,99700.0,1,0,0,6.190804597701149
20049,-119.42,35.97,21.0,2.3516,47500.0,1,0,0,4.540983606557377
3906,-118.5,34.19,35.0,5.0796,228300.0,0,0,0,6.112359550561798
8486,-118.3,33.91,30.0,3.0147,155100.0,0,0,0,4.385714285714286
11801,-121.28,38.9,31.0,2.7656,93600.0,1,0,0,5.404166666666667
19339,-122.79,38.54,5.0,3.7768,213800.0,0,0,0,5.802037845705968
1757,-122.33,37.95,42.0,3.7708,144600.0,0,1,0,5.14873417721519
6326,-117.96,34.0,33.0,4.4038,186700.0,0,0,0,5.975929978118162
6720,-118.13,34.12,46.0,10.7397,500001.0,0,0,0,7.460992907801418
13696,-117.2,34.13,14.0,3.4138,126700.0,1,0,0,6.01203007518797
1467,-121.99,37.96,16.0,7.6166,260400.0,1,0,0,7.210412147505423
13580,-117.29,34.13,52.0,1.4815,77900.0,1,0,0,5.327472527472527
10050,-120.99,39.18,23.0,3.6607,153000.0,1,0,0,6.296296296296297
14198,-117.02,32.71,20.0,3.7366,121800.0,0,0,1,5.321944809461235
4320,-118.35,34.09,47.0,2.8021,280600.0,0,0,0,3.7656903765690375
4081,-118.37,34.15,29.0,3.3669,376100.0,0,0,0,4.5898778359511345
13837,-117.18,34.54,5.0,3.8194,98500.0,1,0,0,5.94015748031496
5739,-118.24,34.16,52.0,6.6603,380400.0,0,0,0,6.6573426573426575
9961,-122.26,38.33,34.0,5.815,339200.0,0,1,0,7.670411985018727
15428,-117.24,33.21,19.0,2.1875,121700.0,0,0,0,4.197309417040358
10317,-117.82,33.84,25.0,10.1299,454300.0,0,0,0,8.23963133640553
11935,-117.4,33.94,37.0,3.5865,112000.0,1,0,0,5.167539267015707
4236,-118.31,34.12,39.0,8.0073,500001.0,0,0,0,7.266791044776119
10180,-117.96,33.87,35.0,3.7222,187500.0,0,0,0,5.53932584269663
707,-122.05,37.68,23.0,5.1701,216800.0,0,1,0,5.809891808346213
20411,-118.87,34.19,23.0,5.5224,240700.0,0,0,0,5.3669950738916254
9048,-118.1,34.7,5.0,4.9806,141100.0,1,0,0,7.25718290119131
3309,-122.63,38.94,25.0,1.7566,49000.0,1,0,0,7.10752688172043
11597,-118.09,33.78,26.0,6.6137,342700.0,0,0,0,7.25
8945,-118.47,34.01,27.0,3.7727,413000.0,0,0,0,4.222748815165877
1455,-121.96,37.95,7.0,3.6133,196100.0,1,0,0,5.056213017751479
13076,-121.3,38.59,25.0,2.1116,89600.0,1,0,0,4.897226753670473
16972,-122.31,37.56,45.0,4.2955,309700.0,0,0,1,5.36624203821656
9061,-118.16,34.68,17.0,2.5902,85400.0,1,0,0,4.307913669064749
10666,-117.86,33.61,15.0,8.6001,500001.0,0,0,0,7.138702460850112
18678,-121.84,36.94,29.0,4.9517,307900.0,0,0,1,5.979343863912515
20477,-118.74,34.28,21.0,5.9024,221000.0,0,0,0,6.3974763406940065
2272,-119.81,36.79,39.0,2.4167,71900.0,1,0,0,5.7331786542923435
14825,-117.09,32.67,37.0,2.0972,117000.0,0,0,1,3.781045751633987
142,-122.2,37.81,45.0,6.7851,323500.0,0,1,0,6.957746478873239
18822,-120.51,39.52,26.0,2.065,96100.0,1,0,0,10.583333333333334
11770,-121.32,38.74,14.0,4.3897,186300.0,1,0,0,6.245689655172414
1026,-120.59,38.45,13.0,3.0,119000.0,1,0,0,6.317596566523605
3344,-122.52,38.7,26.0,0.536,87500.0,1,0,0,7.846153846153846
871,-122.07,37.52,3.0,6.0824,273500.0,0,1,0,5.0904467853251
13563,-117.28,34.15,38.0,3.8125,97400.0,1,0,0,5.758720930232558
16046,-122.46,37.71,52.0,4.1406,219500.0,0,0,1,4.829411764705882
2610,-123.98,40.88,41.0,2.6923,84200.0,0,0,0,5.116071428571429
2733,-115.56,32.79,18.0,1.3373,58300.0,1,0,0,2.745920745920746
16410,-121.23,37.94,20.0,1.125,150000.0,1,0,0,5.469387755102041
10780,-117.91,33.64,37.0,3.9306,268400.0,0,0,0,4.58256880733945
16530,-121.2,37.83,18.0,4.4423,161400.0,1,0,0,6.076512455516014
19530,-120.98,37.64,45.0,3.1397,110700.0,1,0,0,5.744744744744745
20212,-119.22,34.28,24.0,5.5329999999999995,299700.0,0,0,1,6.682779456193353
13900,-116.51,34.45,21.0,1.3811,51300.0,1,0,0,8.579212916246217
9891,-122.28,38.29,23.0,2.2366,140200.0,0,1,0,3.4433497536945814
8667,-118.39,33.83,32.0,5.6370000000000005,500001.0,0,0,1,3.998073217726397
16915,-122.35,37.56,52.0,14.4219,500001.0,0,0,1,8.253731343283581
17494,-119.79,34.4,20.0,9.6885,500001.0,0,0,1,8.16842105263158
15957,-122.46,37.71,52.0,4.0547,246200.0,0,0,1,4.787878787878788
4563,-118.26,34.06,40.0,1.8625,131300.0,0,0,0,2.4220532319391634
2041,-119.69,36.73,30.0,7.2211,171700.0,1,0,0,6.413157894736842
3168,-118.92,35.26,20.0,2.0174,63700.0,1,0,0,4.146739130434782
5301,-118.45,34.06,20.0,2.2444,500000.0,0,0,0,2.9770114942528734
5508,-118.44,33.99,43.0,4.3333,303900.0,0,0,0,4.726072607260726
7720,-118.11,33.94,37.0,4.4375,244900.0,0,0,0,5.6015625
893,-121.95,37.54,29.0,4.6641,248900.0,0,0,0,6.011965811965812
2482,-120.37,36.16,36.0,3.0658,65000.0,1,0,0,4.943548387096774
5616,-118.26,33.78,21.0,1.9923,164700.0,0,0,1,3.355828220858896
4587,-118.27,34.05,37.0,2.7634,137500.0,0,0,0,1.4112903225806452
12885,-121.35,38.66,8.0,2.7011,130700.0,1,0,0,4.291989664082688
10155,-117.89,33.89,17.0,13.1107,467600.0,0,0,0,8.111650485436893
11129,-117.94,33.85,26.0,3.3393,168600.0,0,0,0,4.122270742358078
19333,-122.72,38.58,4.0,5.0555,240800.0,0,0,0,6.751677852348993
4328,-118.33,34.08,50.0,3.2426,442900.0,0,0,0,3.8567741935483872
1451,-121.97,37.97,27.0,6.1168,210500.0,1,0,0,5.712837837837838
13005,-121.28,38.68,16.0,3.75,147300.0,1,0,0,5.768718801996672
18194,-122.02,37.38,32.0,3.2574,254400.0,0,0,0,3.718503937007874
15981,-122.46,37.75,26.0,4.5352,374200.0,0,1,0,4.807017543859649
6645,-118.15,34.17,36.0,1.0846,146400.0,0,0,0,3.1
10798,-117.93,33.62,33.0,4.5658,500001.0,0,0,0,5.74468085106383
3662,-118.38,34.25,38.0,4.8816,231500.0,0,0,0,5.7823529411764705
15287,-117.32,33.12,25.0,2.7717,354000.0,0,0,1,5.79175704989154
5976,-117.77,34.11,28.0,3.75,180900.0,1,0,0,5.136246786632391
11739,-121.15,38.89,20.0,5.2903,239400.0,1,0,0,6.550161812297735
394,-122.33,37.89,42.0,4.5268,207400.0,0,1,0,5.045112781954887
1735,-122.32,37.97,33.0,4.6937,134100.0,0,1,0,5.316666666666666
13767,-117.12,34.04,25.0,4.8173,146600.0,1,0,0,6.160493827160494
18497,-121.54,36.99,27.0,3.2614,305000.0,1,0,0,5.947103274559194
1767,-122.34,37.95,44.0,2.875,133400.0,0,1,0,5.434650455927052
910,-122.0,37.55,27.0,4.1591,332400.0,0,0,0,5.381834215167548
12486,-121.48,38.57,47.0,1.4301,141700.0,1,0,0,3.2637215528781796
12823,-121.42,38.72,10.0,3.0903,91900.0,1,0,0,5.988235294117647
15216,-117.11,32.95,11.0,4.9485,231800.0,0,0,0,5.9948914431673055
20245,-119.26,34.27,36.0,3.7337,209000.0,0,0,1,4.798053527980535
4001,-118.65,34.18,26.0,7.4918,367600.0,0,0,0,7.1648522550544325
19839,-119.29,36.52,39.0,1.5714,43000.0,1,0,0,3.830357142857143
11979,-117.48,33.98,20.0,3.3966,115000.0,1,0,0,5.375
3437,-118.42,34.26,36.0,3.4519,143300.0,0,0,0,4.463302752293578
18208,-122.05,37.39,25.0,4.4531,350000.0,0,0,0,4.5064935064935066
15487,-117.12,33.14,16.0,4.1641,163600.0,0,0,0,6.404494382022472
12260,-116.96,33.79,21.0,2.0135,83000.0,1,0,0,4.53030303030303
2039,-119.69,36.75,13.0,4.0027,93100.0,1,0,0,5.785185185185185
18904,-122.27,38.12,45.0,2.6937,111800.0,0,1,0,5.060640732265446
15860,-122.39,37.76,52.0,4.5057,321600.0,0,1,0,4.8655462184873945
16372,-121.3,38.03,10.0,4.0227,107700.0,1,0,0,6.346846846846847
20519,-121.53,38.58,33.0,1.9728,76400.0,1,0,0,4.64
4593,-118.27,34.05,26.0,1.5727,225000.0,0,0,0,2.1515711645101665
12845,-121.38,38.68,35.0,4.0673,84200.0,1,0,0,5.386885245901639
14988,-117.03,32.74,37.0,3.0125,130400.0,0,0,1,6.0814814814814815
2788,-118.42,37.35,21.0,4.375,180400.0,1,0,0,6.35
1239,-120.27,38.31,13.0,3.075,108300.0,1,0,0,33.98969072164948
5705,-118.26,34.23,33.0,5.4306,326600.0,0,0,0,5.996677740863787
4997,-118.28,33.99,46.0,1.275,98300.0,0,0,0,3.7510917030567685
2680,-115.51,32.99,20.0,1.9088,63700.0,1,0,0,4.422712933753943
842,-122.07,37.59,13.0,4.825,222000.0,0,1,0,4.882575757575758
13967,-116.89,34.27,13.0,4.4063,152600.0,1,0,0,16.05701754385965
6632,-118.16,34.17,46.0,3.5909,155400.0,0,0,0,5.913725490196079
16907,-122.35,37.57,52.0,4.97,500001.0,0,0,1,6.685064935064935
14266,-117.11,32.69,34.0,2.09,91800.0,0,0,1,3.7880794701986753
13399,-117.42,34.13,4.0,4.8283,141900.0,1,0,0,6.795894428152493
17255,-119.71,34.42,50.0,2.2097,258300.0,0,0,0,3.111111111111111
17712,-121.8,37.34,25.0,5.2088,231400.0,0,0,0,5.885304659498208
5936,-117.93,34.15,14.0,4.0393,156800.0,1,0,0,5.039328788673309
15478,-117.15,33.16,5.0,3.5839,158500.0,0,0,0,5.248618784530387
6593,-118.18,34.17,43.0,9.0702,500001.0,0,0,0,7.335051546391752
13478,-117.39,34.07,26.0,3.0278,96800.0,1,0,0,5.803347280334728
9540,-120.69,37.4,46.0,3.5167,137500.0,1,0,0,5.850340136054422
454,-122.26,37.88,52.0,2.944,338900.0,0,1,0,4.1239092495637
7703,-118.13,33.96,38.0,4.0,254700.0,0,0,0,4.56140350877193
11045,-117.83,33.81,24.0,2.8403,225600.0,0,0,0,4.256594724220624
18594,-122.09,37.11,32.0,3.6474,231600.0,0,0,1,6.431707317073171
11958,-117.4,33.9,32.0,3.6667,314100.0,1,0,0,7.016666666666667
2641,-124.09,40.55,24.0,2.7644,97300.0,0,0,0,6.204166666666667
6884,-118.08,34.04,20.0,4.7222,185100.0,0,0,0,5.164456233421751
16750,-122.46,37.71,44.0,2.483,214300.0,0,0,1,3.7142857142857144
16505,-121.13,37.74,21.0,3.6016,134600.0,1,0,0,5.387755102040816
1336,-121.88,37.99,16.0,5.5676,174200.0,1,0,0,7.4694280078895465
10299,-117.87,33.92,17.0,6.0571,272400.0,0,0,0,6.207598371777476
3809,-118.46,34.21,7.0,3.5,186900.0,0,0,0,3.8897196261682243
20177,-119.18,34.28,17.0,5.6885,268200.0,0,0,1,6.909923664122138
1527,-122.08,37.9,29.0,5.1097,288000.0,0,1,0,5.55510752688172
6476,-118.08,34.09,34.0,3.7222,207200.0,0,0,0,4.546134663341646
18417,-121.84,37.27,16.0,5.5,253200.0,0,0,0,6.691460055096419
5140,-118.28,33.97,38.0,1.6027,97300.0,0,0,0,3.6452905811623246
9234,-119.94,37.04,14.0,3.125,88500.0,1,0,0,7.271111111111111
5583,-118.3,33.82,26.0,2.8106,184400.0,0,0,0,4.1106719367588935
13631,-117.33,34.07,32.0,2.5238,89200.0,1,0,0,5.063106796116505
7018,-118.09,33.97,39.0,4.1389,166000.0,0,0,0,5.010204081632653
6154,-117.95,34.09,21.0,2.8375,166500.0,0,0,0,5.286396181384248
2525,-122.53,39.5,25.0,2.4861,71900.0,1,0,0,5.834123222748815
19228,-122.66,38.48,16.0,4.2051,190300.0,0,0,0,5.236893203883495
4441,-118.21,34.09,39.0,1.6118,138500.0,0,0,0,3.7304347826086954
950,-121.93,37.72,26.0,4.9107,213800.0,0,0,0,6.31981981981982
18755,-122.35,40.68,36.0,1.3801,56600.0,1,0,0,4.5664160401002505
12366,-116.46,33.79,10.0,2.1411,136400.0,1,0,0,10.529500756429652
5922,-117.73,34.12,26.0,6.1731,293800.0,1,0,0,8.146496815286625
9351,-122.55,37.97,52.0,7.1155,500001.0,0,1,0,8.82213438735178
3463,-118.45,34.31,28.0,4.4773,173100.0,0,0,0,5.570909090909091
13309,-117.61,34.09,23.0,4.4205,135500.0,1,0,0,5.078328981723238
16366,-121.3,38.01,30.0,3.9939999999999998,95500.0,1,0,0,5.083832335329341
7191,-118.18,34.04,42.0,2.7880000000000003,150500.0,0,0,0,3.6946902654867255
3385,-118.28,34.24,29.0,5.6184,316900.0,0,0,0,5.885416666666667
2070,-119.89,36.7,32.0,2.5809,78300.0,1,0,0,5.479704797047971
9273,-122.58,38.15,9.0,7.5,423200.0,0,0,0,6.852631578947369
10523,-117.7,33.55,12.0,7.1736,262100.0,0,0,0,6.289002557544757
12454,-114.59,33.61,34.0,2.1782,58400.0,1,0,0,4.535037878787879
14875,-117.08,32.63,33.0,2.1281,139800.0,0,0,1,3.8342175066313
6566,-118.14,34.2,39.0,5.0953,207400.0,1,0,0,5.9467592592592595
12463,-121.42,38.57,38.0,3.7731,161400.0,1,0,0,5.491228070175438
8052,-118.19,33.84,44.0,4.1771,219100.0,0,0,1,4.920720720720721
4907,-118.27,34.01,42.0,1.4524,126800.0,0,0,0,3.5231316725978647
3441,-118.4,34.26,13.0,4.2538,154300.0,0,0,0,5.133645955451348
17464,-119.88,34.42,22.0,3.6304,312200.0,0,0,1,4.850409836065574
1478,-122.04,37.97,39.0,3.1968,151000.0,0,1,0,5.068965517241379
7062,-118.03,33.93,35.0,5.2736,179500.0,0,0,0,6.009732360097324
2150,-119.78,36.77,45.0,2.3562,58100.0,1,0,0,5.479166666666667
2721,-115.53,32.73,14.0,1.735,61200.0,1,0,0,4.599397590361446
17650,-121.88,37.26,25.0,3.8893,218600.0,0,0,0,4.576399394856279
37,-122.28,37.83,52.0,1.4103,103900.0,0,1,0,3.7493796526054592
19314,-122.87,38.43,36.0,4.0446,172200.0,0,0,0,5.726224783861672
5590,-118.3,33.79,13.0,3.1630000000000003,224200.0,0,0,0,4.055681818181818
8593,-118.37,33.88,44.0,4.4211,324000.0,0,0,0,5.237154150197629
10125,-117.91,33.94,15.0,6.3433,350500.0,0,0,0,7.36848792884371
8019,-118.1,33.84,36.0,3.7813,209100.0,0,0,0,6.634615384615385
804,-122.06,37.65,33.0,3.8036,158200.0,0,1,0,4.216494845360825
20456,-118.77,34.27,10.0,4.7574,209900.0,0,0,0,4.978978978978979
16050,-122.48,37.76,48.0,3.275,332100.0,0,1,0,4.5
2503,-120.46,36.87,20.0,1.3386,63000.0,1,0,0,4.784386617100372
15273,-117.28,33.06,8.0,4.0118,245800.0,0,0,1,4.4335812964930925
18045,-121.98,37.23,33.0,3.1176,396300.0,0,0,0,4.293413173652695
10253,-117.87,33.88,25.0,3.025,156900.0,0,0,0,3.9823788546255505
12530,-121.5,38.57,41.0,1.4712,94600.0,1,0,0,3.5569620253164556
76,-122.28,37.81,36.0,2.4464,102100.0,0,1,0,5.724950884086444
13110,-121.38,38.4,15.0,4.8831,154400.0,1,0,0,6.74512987012987
18311,-122.12,37.42,36.0,5.1524,373100.0,0,1,0,4.984703632887189
16602,-120.69,35.62,43.0,2.4567,140000.0,0,0,0,5.006578947368421
3865,-118.45,34.17,33.0,4.3333,261300.0,0,0,0,4.711246200607903
5495,-118.4,34.0,10.0,5.8083,321800.0,0,0,0,5.6940298507462686
11223,-117.94,33.81,33.0,4.2759,238000.0,0,0,0,5.513119533527697
7081,-118.01,33.94,36.0,4.9191,188700.0,0,0,0,5.874617737003058
12980,-121.31,38.68,16.0,2.1009,82500.0,1,0,0,4.499565595134666
11441,-117.98,33.73,18.0,3.4679,219700.0,0,0,0,3.8483935742971886
8115,-118.2,33.8,42.0,2.5012,197500.0,0,0,1,4.183729433272394
4651,-118.32,34.06,43.0,4.125,436800.0,0,0,0,4.934973637961336
15510,-117.07,33.15,17.0,5.1842,157700.0,0,0,0,6.59581881533101
7796,-118.07,33.9,42.0,3.8672,162700.0,0,0,0,4.416666666666667
10499,-117.67,33.51,19.0,2.9762,184400.0,0,0,0,5.541850220264317
16775,-122.46,37.68,23.0,2.9413,229400.0,0,0,1,4.129221732745962
9361,-122.53,37.96,36.0,8.3935,470500.0,0,1,0,7.00479233226837
9804,-121.92,36.55,44.0,3.6,452800.0,0,0,1,8.419277108433734
7171,-118.18,34.06,45.0,2.53,140300.0,0,0,0,4.864583333333333
263,-122.2,37.77,43.0,2.898,121400.0,0,1,0,5.020661157024794
8850,-118.41,34.09,37.0,15.0001,500001.0,0,0,0,9.333333333333334
7255,-118.15,34.0,32.0,3.1406,175300.0,0,0,0,4.4082191780821915
10772,-117.89,33.66,32.0,5.5422,253100.0,0,0,0,5.123595505617978
7837,-118.16,33.91,6.0,3.1507,144000.0,0,0,0,4.838483146067416
16433,-121.23,38.11,48.0,3.6312,202800.0,1,0,0,8.130434782608695
1445,-121.99,37.97,28.0,6.2135,217200.0,1,0,0,6.408577878103838
1192,-121.54,39.33,27.0,2.5313,61300.0,1,0,0,5.217391304347826
12893,-121.33,38.65,23.0,2.6266,198500.0,1,0,0,4.76803118908382
1393,-122.1,37.96,25.0,6.3699,235500.0,0,1,0,5.846808510638298
5172,-118.28,33.95,41.0,1.4103,86200.0,0,0,0,4.348958333333333
8861,-118.38,34.06,50.0,6.2344,500001.0,0,0,0,5.826254826254826
16041,-122.47,37.72,43.0,2.5333,239300.0,0,0,1,5.9753086419753085
7803,-118.1,33.9,40.0,4.4167,174600.0,0,0,0,4.973544973544974
7106,-118.01,33.9,26.0,4.6094,201000.0,0,0,0,4.726114649681529
15826,-122.42,37.75,52.0,2.9052,400000.0,0,1,0,3.6545209176788123
7410,-118.21,33.95,38.0,1.7778,154000.0,0,0,0,3.3792486583184256
6923,-118.06,34.01,34.0,3.9091,155100.0,0,0,0,5.909638554216867
11270,-117.99,33.78,15.0,3.5313,213000.0,0,0,0,4.516913319238901
21,-122.27,37.85,42.0,1.7135,159800.0,0,1,0,4.478142076502732
15768,-122.44,37.77,52.0,5.1788,476900.0,0,1,0,4.786792452830189
1922,-120.81,38.89,17.0,2.9444,119300.0,1,0,0,5.365671641791045
7052,-118.05,33.92,33.0,3.2371,154700.0,0,0,0,4.289699570815451
9120,-118.1,34.58,32.0,3.275,103500.0,1,0,0,5.5767790262172285
15082,-116.94,32.8,28.0,2.4141,137500.0,0,0,0,4.327169274537695
14553,-117.18,32.95,4.0,6.3237,260900.0,0,0,0,7.7841048750512085
8399,-118.37,33.95,32.0,2.8438,181700.0,0,0,0,3.851985559566787
14320,-117.15,32.7,50.0,1.3657,162500.0,0,0,1,3.9583333333333335
15256,-117.26,33.04,16.0,6.6319,269600.0,0,0,1,6.863134657836644
10649,-117.79,33.55,39.0,3.821,452100.0,0,0,0,4.5353625783348255
5418,-118.44,34.02,39.0,6.2917,465700.0,0,0,0,5.312803889789303
10183,-117.96,33.86,32.0,3.3516,190000.0,0,0,0,4.960167714884696
15469,-117.21,33.16,13.0,2.6487,196000.0,0,0,0,5.072538860103627
14780,-117.09,32.57,23.0,3.6736,139500.0,0,0,1,5.556574923547401
18059,-122.02,37.26,24.0,10.2666,500001.0,0,0,0,8.063545150501673
9325,-122.52,37.96,35.0,5.2818,331000.0,0,1,0,5.715909090909091
6404,-118.03,34.14,31.0,3.0727,242600.0,1,0,0,4.197685631629701
14501,-117.23,32.86,16.0,3.045,100000.0,0,0,1,2.708803611738149
18915,-122.23,38.15,33.0,1.756,86400.0,0,1,0,5.309322033898305
8689,-118.33,33.87,36.0,4.2614,267100.0,0,0,0,5.506203473945409
574,-122.27,37.77,23.0,4.7695,291700.0,0,1,0,4.933970460469157
4476,-118.17,34.08,33.0,3.375,147500.0,0,0,0,3.732456140350877
20502,-118.68,34.33,45.0,2.9821,325000.0,0,0,0,4.481481481481482
2374,-119.57,36.7,7.0,3.7261,83900.0,1,0,0,5.717532467532467
17136,-122.16,37.45,50.0,7.6129,412500.0,0,1,0,4.666666666666667
20174,-119.17,34.31,21.0,5.2681,500001.0,0,0,1,5.7555555555555555
15429,-117.24,33.21,18.0,3.0982,111300.0,0,0,0,4.7700258397932815
14161,-117.04,32.77,21.0,2.7826,143800.0,0,0,0,4.232018561484919
4155,-118.2,34.11,52.0,3.0,156400.0,0,0,0,3.9604166666666667
15757,-122.43,37.77,52.0,4.445,400000.0,0,1,0,5.534591194968553
3995,-118.58,34.17,29.0,6.2064,334900.0,0,0,0,5.780238500851789
15764,-122.43,37.77,52.0,2.3887,337500.0,0,1,0,4.0879864636209815
12945,-121.27,38.65,33.0,5.2949,173300.0,1,0,0,7.188405797101449
18152,-122.05,37.37,35.0,5.6533,291400.0,0,0,0,5.209923664122138
14344,-117.17,32.73,52.0,1.6591,112500.0,0,0,1,2.5
19297,-122.8,38.37,26.0,4.1731,257200.0,0,0,0,5.1545741324921135
4604,-118.33,34.06,52.0,15.0001,500001.0,0,0,0,8.444954128440367
5456,-118.47,34.0,38.0,2.7143,287500.0,0,0,0,3.2845744680851063
6172,-117.93,34.07,34.0,3.3977,188800.0,0,0,0,5.1611721611721615
20122,-119.31,34.7,19.0,3.3438,156300.0,1,0,0,6.963768115942029
3621,-118.45,34.24,11.0,3.5082,136500.0,0,0,0,4.442100098135427
7012,-118.07,33.96,30.0,2.6991,147100.0,0,0,0,4.336448598130841
2091,-119.78,36.75,49.0,1.2937,52000.0,1,0,0,4.226618705035971
15448,-117.24,33.18,19.0,5.0195,200200.0,0,0,0,6.0234657039711195
10626,-117.77,33.71,13.0,8.1111,379800.0,0,0,0,7.94672131147541
16244,-121.28,37.99,42.0,2.8854,55700.0,1,0,0,5.103092783505154
9739,-121.75,36.76,32.0,2.7694,132400.0,0,0,0,4.473007712082262
19979,-118.73,36.01,14.0,2.8603,128900.0,1,0,0,5.493265993265993
6388,-118.03,34.16,36.0,7.1615,484700.0,1,0,0,6.226666666666667
12580,-121.42,38.51,21.0,1.9423,87800.0,1,0,0,4.900452488687783
2917,-119.03,35.36,41.0,3.9097,81300.0,1,0,0,5.010309278350515
6723,-118.15,34.13,34.0,3.6389,215000.0,0,0,0,3.868544600938967
3875,-118.54,34.19,33.0,4.1319,203700.0,0,0,0,5.262529832935561
16900,-122.33,37.58,40.0,4.7917,359900.0,0,0,1,5.557647058823529
19688,-121.62,39.13,41.0,2.2431,63400.0,1,0,0,4.799163179916318
10843,-117.9,33.68,25.0,4.8359,249200.0,0,0,0,6.198419666374012
67,-122.29,37.8,52.0,2.6094,81300.0,0,1,0,6.98639455782313
13306,-117.62,34.08,22.0,3.125,111800.0,1,0,0,4.714542190305206
14442,-117.25,32.8,35.0,4.2296,275000.0,0,0,1,4.598790322580645
4096,-118.41,34.15,24.0,4.1656,364700.0,0,0,0,4.687951807228916
10056,-121.0,39.26,14.0,3.1094,136100.0,1,0,0,5.869565217391305
5119,-118.29,33.96,31.0,1.3096,116300.0,0,0,0,3.994041708043694
3077,-119.23,35.77,26.0,4.1917,84000.0,1,0,0,5.435051546391753
16535,-121.23,37.78,20.0,4.8229,158300.0,1,0,0,5.571428571428571
16598,-120.93,35.76,11.0,3.23,154300.0,0,0,0,11.90079365079365
4031,-118.54,34.17,34.0,5.6738,443600.0,0,0,0,6.589812332439679
8825,-118.36,34.09,33.0,2.0205,243800.0,0,0,0,3.0537918871252203
5358,-118.4,34.05,34.0,3.6953,500001.0,0,0,0,4.891203703703703
6125,-117.91,34.11,20.0,3.525,153000.0,0,0,0,4.429172510518934
17868,-121.91,37.44,19.0,5.0362,255100.0,0,0,0,4.491735537190083
12738,-121.36,38.63,28.0,4.875,146400.0,1,0,0,6.5513918629550325
18875,-122.22,38.07,4.0,5.8171,225200.0,0,1,0,7.220479704797048
16587,-121.42,37.74,19.0,1.1957,103100.0,1,0,0,3.923943661971831
17141,-122.17,37.45,35.0,5.1995,500001.0,0,1,0,4.418103448275862
6990,-118.04,33.97,25.0,2.5686,177500.0,0,0,0,3.5396634615384617
1273,-121.7,37.93,19.0,2.2216,156700.0,1,0,0,4.975186104218363
1844,-122.28,37.91,38.0,6.5576,358500.0,0,1,0,7.601823708206687
4437,-118.2,34.09,39.0,2.5343,138200.0,0,0,0,4.216931216931217
6771,-118.15,34.11,52.0,3.7895,364800.0,0,0,0,5.705882352941177
5726,-118.22,34.19,31.0,4.9297,400000.0,0,0,0,5.309255079006772
5122,-118.31,33.96,47.0,4.4861,140400.0,0,0,0,4.678466076696165
6489,-118.01,34.1,27.0,3.8085,181400.0,1,0,0,4.351885098743267
1246,-122.08,39.25,52.0,3.017,112500.0,1,0,0,4.977777777777778
7286,-118.24,33.98,45.0,3.0724,110700.0,0,0,0,3.0350877192982457
393,-122.3,37.89,52.0,4.0875,221300.0,0,1,0,4.538181818181818
16678,-120.63,35.13,16.0,1.7878,55000.0,0,0,0,4.329563812600969
1679,-122.28,38.0,26.0,3.4471,178900.0,0,1,0,5.599520383693045
5746,-118.26,34.16,20.0,3.7321,351100.0,0,0,0,3.9160919540229884
3721,-118.43,34.2,28.0,3.0221,290100.0,0,0,0,4.5943012211668925
8782,-118.32,33.8,29.0,3.1275,286400.0,0,0,0,4.5015641293013555
7742,-118.16,33.94,25.0,3.6936,238300.0,0,0,0,4.448735019973369
16981,-122.29,37.56,34.0,5.3683,339400.0,0,1,0,5.81786941580756
12928,-121.3,38.65,36.0,3.5852,121600.0,1,0,0,5.4411764705882355
18265,-122.07,37.37,22.0,4.8021,457500.0,0,1,0,4.94750656167979
5900,-118.31,34.17,12.0,3.1823,218300.0,0,0,0,3.7505882352941176
18870,-122.22,38.09,47.0,2.2734,88700.0,0,1,0,6.002777777777778
20436,-118.69,34.21,10.0,12.542,500001.0,0,0,0,9.873315363881401
15145,-116.96,32.9,16.0,5.3008,186500.0,0,0,0,6.1062124248497
